genes	Symbol	Entrezid	Genename	logFC.a8_DJvsC.CONC	logFC.a9_JvsC.CONC	logFC.a10_DvsC.CONC	logCPM	F	PValue	FDR
ENSMUSG00000021534	1700001L19Rik	69315	RIKEN cDNA 1700001L19 gene	-0.469286224905701	-0.166275288765882	-0.906838493756574	0.10324509510348	3.14640508525678	0.0361504929565554	0.164958027179121
ENSMUSG00000038535	Zfp280d	235469	zinc finger protein 280D	0.167222191600665	0.0883789052175589	-0.0913465280709126	6.14931440791022	3.15487800602079	0.0361521575144429	0.164958027179121
ENSMUSG00000031966	Glb1l3	70893	galactosidase, beta 1 like 3	0.81824239143378	0.192314817504519	0.316813292459531	4.98245067454948	3.21940444514121	0.036269103659361	0.165438425888005
ENSMUSG00000090093	Gm14391	665001	predicted gene 14391	0.14338211172767	0.261570158266316	-0.169397944603736	3.76916343671985	3.1552378549519	0.03631924766284	0.165613901428817
ENSMUSG00000020149	Rab1a	19324	RAB1A, member RAS oncogene family	0.0341160502040192	-0.0381678657219393	0.0977702073112263	7.66189655326804	3.14166331600075	0.036339313149529	0.165652151779954
ENSMUSG00000028341	Nr4a3	18124	nuclear receptor subfamily 4, group A, member 3	0.676326657401465	-0.0455502354242787	-0.580866777044864	1.60306787993108	3.18195487591427	0.0364011146106105	0.165880569182821
ENSMUSG00000030835	Nomo1	211548	nodal modulator 1	-0.157170206413286	-0.0346482768685185	-0.0424521492336976	7.51822978050258	3.1387841257686	0.0364544619931317	0.166020385490175
ENSMUSG00000045327	6330549D23Rik	229613	RIKEN cDNA 6330549D23 gene	0.42952719227084	0.572217546660479	0.528439417890874	1.27455003223697	3.13876564382766	0.0364552023686659	0.166020385490175
ENSMUSG00000028759	Hp1bp3	15441	heterochromatin protein 1, binding protein 3	0.0857780771063234	0.0244935789505639	0.0938191284630649	8.04193749166703	3.13817637534906	0.0364788162709505	0.166074610917748
ENSMUSG00000060336	Zfp937	245174	zinc finger protein 937	0.0504411499078585	-0.0456725918071552	0.195212863444303	4.70002155471106	3.13655396369263	0.036543913390204	0.166288798132892
ENSMUSG00000022629	Kif21a	16564	kinesin family member 21A	0.172870090487692	0.0766504918031602	0.0831140590545808	7.92317299453883	3.13617411572468	0.0365591716452674	0.166288798132892
ENSMUSG00000045482	Trrap	100683	transformation/transcription domain-associated protein	0.139115024618964	0.140462468385611	-0.116431847684929	7.76306230185032	3.15446968296117	0.0365763159057917	0.166288798132892
ENSMUSG00000041544	Disp3	242748	dispatched RND transporter family member 3	-0.192444881692237	-0.190815038627744	0.0871671073143167	4.05294571889631	3.13557810364768	0.0365831263652453	0.166288798132892
ENSMUSG00000039166	Akap7	432442	A kinase (PRKA) anchor protein 7	0.186944426251526	0.0659848310516425	-0.0433388500955289	5.21279806892091	3.13552599199258	0.0365852215915642	0.166288798132892
ENSMUSG00000058440	Nrf1	18181	nuclear respiratory factor 1	0.0962995932295938	0.0152653394872042	-0.0945328399889435	5.4969717896951	3.13525310642859	0.0365961953877689	0.166288798132892
ENSMUSG00000042453	Reln	19699	reelin	0.408262373971064	0.277810091311245	0.0224328684063739	7.16652874741625	3.19349863573976	0.0366098421076284	0.166297540870578
ENSMUSG00000034460	Six4	20474	sine oculis-related homeobox 4	0.253735241146238	-0.0763812368324495	0.665641712875639	0.437125434652813	3.13261530209665	0.0367024475656765	0.166664827518146
ENSMUSG00000045174	Amer3	211383	APC membrane recruitment 3	-0.216650219144231	-0.231431378425527	0.0190432199722074	2.54347729040143	3.13208762663234	0.0367237409025511	0.16667488551721
ENSMUSG00000008200	Fnbp4	55935	formin binding protein 4	0.121240612265129	0.00902256505333835	-0.100308916801338	6.86347925746404	3.13197813046344	0.0367281610127449	0.16667488551721
ENSMUSG00000024691	Fam111a	107373	family with sequence similarity 111, member A	-0.874274437582239	-0.954552419910338	-0.0557396442938145	-0.333525070192682	3.13112776342353	0.0367625071306691	0.166777398834561
ENSMUSG00000068011	Mkrn2os	70291	makorin, ring finger protein 2, opposite strand	-0.300840806922349	-0.144386502139567	0.0778484498830969	2.59518784868771	3.12929012012683	0.0368368426476972	0.167061205179103
ENSMUSG00000035960	Apex1	11792	apurinic/apyrimidinic endonuclease 1	-0.269397690074979	0.0858173355160365	-0.0289938821920538	3.92163458715384	3.12741075537426	0.0369130267320113	0.16735321100042
ENSMUSG00000064138	Fam172a	68675	family with sequence similarity 172, member A	0.0196078064097052	-0.0294116350548534	0.148914991911589	5.37523764333961	3.12569584554016	0.0369826865286849	0.167615460414033
ENSMUSG00000027329	Spef1	70997	sperm flagellar 1	-0.348519436119941	-0.166466353706144	-0.331038883671067	3.39016034757528	3.12486236747444	0.0370165915863147	0.16771554399344
ENSMUSG00000042508	Dmtf1	23857	cyclin D binding myb-like transcription factor 1	0.149273473529102	0.0831023880201278	-0.0671410187466316	6.45544773575085	3.12451499594208	0.0370307318074294	0.167726041321901
ENSMUSG00000026663	Atf6	226641	activating transcription factor 6	0.00961315755749485	0.0783168109996676	0.148398522720274	6.9425509251605	3.12413018436068	0.0370464026002136	0.167731419079391
ENSMUSG00000020250	Txnrd1	50493	thioredoxin reductase 1	-0.171390924445122	-0.0758024434794503	-0.0902035318053463	5.61920211678303	3.12390523212828	0.0370555665723116	0.167731419079391
ENSMUSG00000051113	Fam71e1	75538	family with sequence similarity 71, member E1	0.274238617220542	0.155350181690336	0.576666534438146	1.95939205201975	3.12335229130546	0.0370781019199798	0.167779889581127
ENSMUSG00000033419	Snap91	20616	synaptosomal-associated protein 91	0.152828376553028	0.0720358470528655	0.112488941835149	8.61122591626996	3.12255978790581	0.0371104254735198	0.167872607068671
ENSMUSG00000024037	Wdr4	57773	WD repeat domain 4	-0.170663860043053	-0.116311082749788	-0.0254821999621433	4.78440013739501	3.12206677656792	0.0371305484590616	0.167910092585352
ENSMUSG00000022560	Slc52a2	52710	solute carrier protein 52, member 2	-0.245501246860966	-0.114797418900533	-0.28612538234965	3.38816615079365	3.12058954987572	0.0371909112631375	0.168129466914872
ENSMUSG00000045967	Gpr158	241263	G protein-coupled receptor 158	0.174071700891198	0.0516586250227674	-0.062175551498866	5.99440204330298	3.11865362238322	0.0372701713533616	0.168397656719628
ENSMUSG00000028398	Dmac1	66928	distal membrane arm assembly complex 1	-0.257747346464183	-0.172921404590263	-0.162286488053695	4.44095616501564	3.11805728018446	0.0372946217848272	0.168397656719628
ENSMUSG00000024292	Cyp4f14	64385	cytochrome P450, family 4, subfamily f, polypeptide 14	0.645698061849501	0.138546639813933	0.426642330665715	0.748919964744643	3.11797458177063	0.0372980137853897	0.168397656719628
ENSMUSG00000044442	N6amt1	67768	N-6 adenine-specific DNA methyltransferase 1 (putative)	-0.192668093028933	-0.0313286859212689	-0.0645220866113965	4.5187173789205	3.11793716466667	0.0372995486093887	0.168397656719628
ENSMUSG00000028176	Lrrc7	242274	leucine rich repeat containing 7	-0.461826443014745	-0.016537498688593	-0.607822464469632	0.906745130132892	3.11769242221525	0.0373095893888194	0.168397656719628
ENSMUSG00000022074	Tnfrsf10b	21933	tumor necrosis factor receptor superfamily, member 10b	0.125894777432095	0.257795560831217	-0.253072452264545	2.49038278280721	3.11702310507741	0.0373370630096808	0.168423832813756
ENSMUSG00000046159	Chrm3	12671	cholinergic receptor, muscarinic 3, cardiac	0.36578385796168	0.222662114555497	0.351828701675891	2.36396467447689	3.11697267314733	0.0373391339489117	0.168423832813756
ENSMUSG00000074359	Psg23	56868	pregnancy-specific glycoprotein 23	-0.294427520466481	0.0989000769609427	-0.850804717041514	-0.468466517607152	3.11635077292189	0.0373646814600546	0.168485496246769
ENSMUSG00000060904	Arl1	104303	ADP-ribosylation factor-like 1	-0.141998629582098	-0.0538124028845489	-0.00684485910405665	6.97001702831898	3.11481333464042	0.0374279166929489	0.168717008645114
ENSMUSG00000054199	Gon4l	76022	gon-4-like (C.elegans)	0.141466223623752	0.0870650887560701	-0.00881141796022016	6.74191043349364	3.11250540554071	0.0375230503229405	0.169054904075156
ENSMUSG00000054931	Zkscan4	544922	zinc finger with KRAB and SCAN domains 4	0.0790821452100771	0.190108853106889	0.322362011905572	2.82926460440246	3.11241676904839	0.0375267089336435	0.169054904075156
ENSMUSG00000022557	Bop1	12181	block of proliferation 1	-0.125068436521098	-0.0752824650071642	-0.266310750984331	4.52695061266232	3.1113928072725	0.0375690013330668	0.169136811687851
ENSMUSG00000024480	Ap3s1	11777	adaptor-related protein complex 3, sigma 1 subunit	0.228549108715441	0.0484467627873112	0.0639370380785471	5.03792263275068	3.11122864679385	0.0375757861908272	0.169136811687851
ENSMUSG00000049409	Prokr1	58182	prokineticin receptor 1	1.06388713418859	1.38327075111353	0.246936226649516	-0.714125031507126	3.11098808983606	0.0375857308537454	0.169136811687851
ENSMUSG00000000276	Dgke	56077	diacylglycerol kinase, epsilon	0.193462577627973	0.166841639297722	0.0975426357528976	8.64324812222799	3.11082240367229	0.0375925819294935	0.169136811687851
ENSMUSG00000053617	Sh3pxd2a	14218	SH3 and PX domains 2A	0.0539957326470161	0.101744675898112	-0.114669419957631	4.87476641737333	3.10962329298259	0.0376422033374134	0.169306371764282
ENSMUSG00000042672	Dcst1	77772	DC-STAMP domain containing 1	0.0697034959535473	0.377421315887464	-0.0779903555746808	1.81985532843772	3.10833182464637	0.0376957224649875	0.169433063229311
ENSMUSG00000020538	Srebf1	20787	sterol regulatory element binding transcription factor 1	0.032011462242928	0.00116189855879454	0.17826883655063	6.86568204653905	3.10825498620682	0.0376989091702061	0.169433063229311
ENSMUSG00000041477	Dcp1b	319618	decapping mRNA 1B	0.0688823643621926	0.124948090125831	-0.161582496840029	4.47682167489504	3.10807916701973	0.0377062019325344	0.169433063229311
ENSMUSG00000034912	Mdga2	320772	MAM domain containing glycosylphosphatidylinositol anchor 2	0.165377521985568	0.209703292496529	-0.0241492693202168	5.61683683352036	3.11738866259304	0.0377241156485588	0.169459881124274
ENSMUSG00000041420	Meis3	17537	Meis homeobox 3	-0.157800051623995	-0.106518542973133	0.133226012511218	4.0571375162036	3.1070341874615	0.0377495765142432	0.169520573735693
ENSMUSG00000034187	Nsf	18195	N-ethylmaleimide sensitive fusion protein	0.131877831753431	0.0582715156285717	0.101935291106107	9.17768951673903	3.1058976002517	0.0377968121103826	0.169678979936041
ENSMUSG00000029780	Nt5c3	107569	5'-nucleotidase, cytosolic III	-0.0627620270468307	-0.0625101403312721	0.121941865926218	5.34208020564372	3.10530609596729	0.0378214187086975	0.169735731034984
ENSMUSG00000020641	Rsad2	58185	radical S-adenosyl methionine domain containing 2	-0.857709341269056	-0.795222422644741	-0.951771101927115	0.51294992501421	3.11637517778749	0.0378352120791303	0.169741027023194
ENSMUSG00000060012	Kif13b	16554	kinesin family member 13B	0.0182965828816707	0.119722857619026	-0.132161030635129	4.804827823376	3.10470288024257	0.0378465295696013	0.169741027023194
ENSMUSG00000033676	Gabrb3	14402	gamma-aminobutyric acid (GABA) A receptor, subunit beta 3	0.219881963193574	0.142023022646429	0.18756188753937	7.10343187347851	3.1031993236253	0.0379091952065871	0.169968344880103
ENSMUSG00000049439	Cyp20a1	77951	cytochrome P450, family 20, subfamily a, polypeptide 1	-0.162419383758472	-0.182447802425758	-0.201745105705484	3.8473028012277	3.10212376425777	0.037954088500229	0.170115860810189
ENSMUSG00000089862	Umad1	100036521	UMAP1-MVP12 associated (UMA) domain containing 1	0.316186247695575	0.0497683671905146	0.218258522842965	6.74436442657723	3.13434167167501	0.0379684880850071	0.170126649391633
ENSMUSG00000022773	Ypel1	106369	yippee like 1	-0.175699405847091	0.201524335835785	-0.0138415128111188	3.37517863530468	3.10114125681398	0.0379951459149994	0.17019233973798
ENSMUSG00000035203	Epn1	13854	epsin 1	-0.0908026011667488	-0.0385338226900246	0.0782311301065741	7.14997448731993	3.09953097237447	0.0380625365024766	0.170352812532935
ENSMUSG00000051184	Zfp524	66056	zinc finger protein 524	-0.483179335645048	-0.0385251731719085	-0.262874956713474	1.79200680579231	3.09924464305371	0.038074532357436	0.170352812532935
ENSMUSG00000072704	Smim10l1	381820	small integral membrane protein 10 like 1	0.0767362766973044	0.0818006409756378	0.150206884010776	6.87660672044248	3.09893485249744	0.0380875155323131	0.170352812532935
ENSMUSG00000020326	Ccng1	12450	cyclin G1	0.0222042099466058	-0.0453829645510975	0.127130540076302	7.07451584847634	3.0988852309703	0.0380895955723581	0.170352812532935
ENSMUSG00000030704	Rab6a	19346	RAB6A, member RAS oncogene family	0.116902577082338	-0.0185206471711415	0.0278367515153836	7.4466645013162	3.0988513999694	0.038091013770934	0.170352812532935
ENSMUSG00000026558	Uck2	80914	uridine-cytidine kinase 2	-0.235802233939239	-0.261632786547917	-0.13744026954376	2.91780352776365	3.09854757507222	0.0381037525857058	0.17035607758614
ENSMUSG00000033768	Nrxn2	18190	neurexin II	0.0900482608165569	0.178830355744162	0.0684561680562123	7.56522370745304	3.09763301366117	0.0381421250527339	0.170380133242324
ENSMUSG00000040274	Cdk6	12571	cyclin-dependent kinase 6	-0.0619317235202976	-0.0366248915443425	-0.544721454360165	1.48533343348965	3.09762942798667	0.0381422755763516	0.170380133242324
ENSMUSG00000026319	2310035C23Rik	227446	RIKEN cDNA 2310035C23 gene	0.145264022889166	0.0776305310623434	-0.0247658605533503	6.35109184324994	3.09756061348992	0.0381451644704371	0.170380133242324
ENSMUSG00000045817	Zfp36l2	12193	zinc finger protein 36, C3H type-like 2	0.0655833695493348	-0.0881763072401406	-0.167682346841538	7.57194698987831	3.09797337373796	0.0381760214799868	0.170464287288352
ENSMUSG00000006235	Epor	13857	erythropoietin receptor	-0.738409174875626	-0.106539275139071	0.269939634432664	-0.319497515204678	3.09511692866225	0.0382478993922932	0.170731498042502
ENSMUSG00000020169	Best3	382427	bestrophin 3	0.261642187290857	0.410662406597069	0.349494826228671	2.24966599554443	3.09441954600822	0.0382772705048842	0.170808857937177
ENSMUSG00000021643	Serf1	20365	small EDRK-rich factor 1	-0.452437868516459	-0.164764390275612	-0.00636216796736652	2.26988722309101	3.09381279931514	0.0383028433511974	0.170833397399636
ENSMUSG00000063260	Syt10	54526	synaptotagmin X	0.165491538608632	0.458814411016881	0.155138138803521	2.30640205500606	3.09331353419638	0.0383238993717861	0.170833397399636
ENSMUSG00000048191	Muc6	353328	mucin 6, gastric	0.100266619271032	0.212372320702529	-0.594164650131596	3.68777695714297	3.15589697888787	0.0383295149366336	0.170833397399636
ENSMUSG00000020777	Acox1	11430	acyl-Coenzyme A oxidase 1, palmitoyl	0.101925179702318	0.0349633311138867	0.0968157406590073	7.33196928825097	3.09301255727445	0.038336598564074	0.170833397399636
ENSMUSG00000062944	9130023H24Rik	100043133	RIKEN cDNA 9130023H24 gene	-0.137435290629995	0.113196448149853	-0.0673200756402683	4.05392204268777	3.09286131463998	0.0383429816241675	0.170833397399636
ENSMUSG00000049112	Oxtr	18430	oxytocin receptor	1.56629083051782	0.417642485349411	1.13277989594309	0.881532873430941	3.14101183484355	0.0383856839941585	0.170969957030183
ENSMUSG00000023942	Slc29a1	63959	solute carrier family 29 (nucleoside transporters), member 1	0.313505106779782	0.0802598574352336	0.183950988948737	3.61483754002119	3.08867038957384	0.0385202937866861	0.171479382449314
ENSMUSG00000039607	Rbms3	207181	RNA binding motif, single stranded interacting protein	0.222565245603076	0.271705132814857	0.010450822985599	3.95861690256126	3.08857747214517	0.0385242345880419	0.171479382449314
ENSMUSG00000053730	Tmem39b	230770	transmembrane protein 39b	0.257159992509349	0.015424836591091	0.358527226730736	2.17764871664609	3.08575303405954	0.0386442234523621	0.171959521297117
ENSMUSG00000084980	Slc36a1os	74045	solute carrier family 36 (proton/amino acid symporter), member 1, opposite strand	0.48760635360682	-0.0574036304263421	-0.291444288772041	0.241568297113268	3.08418623869225	0.0387109512572524	0.172102216815125
ENSMUSG00000051306	Usp42	76800	ubiquitin specific peptidase 42	-0.156508752997984	-0.0115958044192723	0.075606014844498	5.1033486635286	3.08366593064028	0.0387331368557249	0.172102216815125
ENSMUSG00000024271	Elp2	58523	elongator acetyltransferase complex subunit 2	0.0832507053469891	-0.0516893313152108	-0.0443107797464657	6.12871959504882	3.08360351237583	0.0387357992132879	0.172102216815125
ENSMUSG00000022020	Naa16	66897	N(alpha)-acetyltransferase 16, NatA auxiliary subunit	0.204227594254723	0.0421223927357293	-0.0586073777868591	4.24882560993402	3.08352884272578	0.0387389843839644	0.172102216815125
ENSMUSG00000025137	Pcyt2	68671	phosphate cytidylyltransferase 2, ethanolamine	-0.0847659575827863	0.0206236676173937	-0.156713422006026	5.47918605328512	3.08331433552582	0.038748136088211	0.172102216815125
ENSMUSG00000033501	Crygs	12970	crystallin, gamma S	-2.70489986812545	0.314916218276501	-1.09448902823274	1.75101545142198	3.16161214300678	0.0387490822294875	0.172102216815125
ENSMUSG00000030653	Pde2a	207728	phosphodiesterase 2A, cGMP-stimulated	-0.239085924369474	-0.0989753863370013	-0.0499910269884976	4.02545891104962	3.08295244454381	0.0387635808210681	0.172112725360774
