genes	Symbol	Entrezid	Genename	logFC.a11_CONCvsDNT.DJ	logFC.a12_CONCvsDNT.J	logFC.a13_CONCvsDNT.D	logFC.a14_CONCvsDNT.C	logCPM	F	PValue	FDR
ENSMUSG00000037722	Gnpnat1	54342	glucosamine-phosphate N-acetyltransferase 1	0.0211553635065734	-0.0121136855655978	0.0883344378432558	0.197972583824006	4.93283474429235	2.04794672646701	0.10713747463413	0.389107069933377
ENSMUSG00000007589	Tinf2	28113	Terf1 (TRF1)-interacting nuclear factor 2	-0.0655650158987528	-0.0771538346720439	0.132611082930404	0.172364676266798	4.42476471207729	2.04763301440671	0.107182342205802	0.389170388157538
ENSMUSG00000019359	Gdpd2	71584	glycerophosphodiester phosphodiesterase domain containing 2	0.451379057620332	-0.116522213145681	0.0473392440710201	0.488341883063411	0.531796879846053	2.04710418755464	0.107258018195535	0.389345508219513
ENSMUSG00000028347	Tmeff1	230157	transmembrane protein with EGF-like and two follistatin-like domains 1	-0.207321290432737	0.00751364183782789	0.00352069448957981	-0.118016299619132	4.2389214075894	2.04671781419361	0.107313342505852	0.389446681194172
ENSMUSG00000029029	Wrap73	59002	WD repeat containing, antisense to Trp73	-0.184095023597109	-0.0665188581774726	-0.0680015828037077	0.0712126992881933	4.4416938262436	2.04629713074265	0.10737361196022	0.389518910102021
ENSMUSG00000027879	Sec22b	20333	SEC22 homolog B, vesicle trafficking protein	-0.11678185619291	-0.0197923890304227	0.0973648052362091	0.00278124471250367	6.66679894248269	2.04619561036096	0.107388161385098	0.389518910102021
ENSMUSG00000041974	Spidr	224008	scaffolding protein involved in DNA repair	0.0533589906631125	-0.0124706871751487	-1.68655866016735e-05	0.403891886812454	3.15986435151783	2.04574746712512	0.107452410643438	0.389652325508133
ENSMUSG00000040383	Aqr	11834	aquarius	0.125232327990192	0.0823560861379318	0.0027292689908568	-0.0580568352851525	6.65843016056176	2.04554648881862	0.107481236873105	0.389657251797054
ENSMUSG00000048834	Vstm2a	211739	V-set and transmembrane domain containing 2A	0.132467169453576	0.047390253125227	0.133355001018835	-0.0271967376485771	5.97160169472364	2.04528298724253	0.107519042458256	0.389672221300743
ENSMUSG00000009739	Pou6f1	19009	POU domain, class 6, transcription factor 1	0.090345522422004	0.0875287446285704	-0.0281496577788386	0.0743284502372124	6.71234162941499	2.0450614869326	0.107550832206849	0.389672221300743
ENSMUSG00000020283	Pex13	72129	peroxisomal biogenesis factor 13	-0.134408423301267	-0.0326864423444163	-0.030873653011627	-0.0766030425037761	5.27156597200413	2.04470268907953	0.107602346780379	0.389672221300743
ENSMUSG00000014959	Gorasp2	70231	golgi reassembly stacking protein 2	-0.0506929481113821	-0.0831595522074899	0.0339305579160159	-0.0906966970739942	6.86903769035844	2.04458596044203	0.107619111448278	0.389672221300743
ENSMUSG00000045983	Eif4g1	208643	eukaryotic translation initiation factor 4, gamma 1	0.159019699477612	0.0391642888206215	-0.0445312006826096	0.00598511181947223	7.68821421982875	2.04456090738396	0.107622709929248	0.389672221300743
ENSMUSG00000049881	2810025M15Rik	69953	RIKEN cDNA 2810025M15 gene	-0.0854343362733341	-0.138132686235236	0.167474036122676	0.164825173750344	3.20012038486418	2.04299739376149	0.107847521551488	0.390186456690895
ENSMUSG00000067873	Htatsf1	72459	HIV TAT specific factor 1	-0.122157392632579	-0.0516858204130318	0.0832940740424963	0.0375848184967644	6.8747526839363	2.04292982457199	0.107857247602089	0.390186456690895
ENSMUSG00000029073	Cptp	79554	ceramide-1-phosphate transfer protein	-0.215921986295035	-0.133654550831508	0.0245837024766532	0.0244084856081611	4.26082568758219	2.04287956291719	0.107864482936493	0.390186456690895
ENSMUSG00000032268	Tmprss5	80893	transmembrane protease, serine 5 (spinesin)	-0.0354502023096321	0.806553197566459	-0.0919201912111262	-0.0436186581490679	0.0498056582692247	2.04265696474967	0.107896532503587	0.390186456690895
ENSMUSG00000020892	Aloxe3	23801	arachidonate lipoxygenase 3	0.227767454691752	0.0902518082343049	0.301026143848301	0.190422066910082	1.82276756421662	2.04253362986241	0.10791429427881	0.390186456690895
ENSMUSG00000022507	1810013L24Rik	69053	RIKEN cDNA 1810013L24 gene	0.181856658328225	0.0693928053105006	0.117744728531103	0.0148742965822165	5.67314527208937	2.04242621537666	0.10792976568836	0.390186456690895
ENSMUSG00000012428	Steap4	117167	STEAP family member 4	0.237934720570754	-0.209971459172994	-0.175377111832776	1.32846200415653	0.597379151825623	2.05909871040233	0.10798992017823	0.390253686696399
ENSMUSG00000034353	Ramp1	51801	receptor (calcitonin) activity modifying protein 1	0.0957710400898197	-0.388574946755925	-0.50420155007413	-0.0420638251106452	0.885481655254709	2.04191532552172	0.108003381782748	0.390253686696399
ENSMUSG00000022948	Setd4	224440	SET domain containing 4	0.11019184480579	0.14858498406829	-0.146830770381326	0.220842808082387	3.12429893996348	2.0410274906513	0.108131432318888	0.390543213815453
ENSMUSG00000057963	Itpk1	217837	inositol 1,3,4-triphosphate 5/6 kinase	-0.0871613579839272	-0.0650356287359916	-0.016340199660228	-0.117028645967768	5.67492262992372	2.04097803750725	0.108138569284301	0.390543213815453
ENSMUSG00000092837	Rpph1	85029	ribonuclease P RNA component H1	-0.986902725046865	0.013426381024844	0.930352310305228	-0.0953087441595057	0.708740093189882	2.05511541528003	0.108210944260122	0.390701277230506
ENSMUSG00000069565	Dazap1	70248	DAZ associated protein 1	0.0857255485099989	0.011868807676012	0.0893075181068443	0.074629194018957	5.75891313279575	2.04010533453888	0.108264593003277	0.390701277230506
ENSMUSG00000041477	Dcp1b	319618	decapping mRNA 1B	0.17427171379574	0.150393656383202	-0.157936266835261	0.077637596053355	4.47682167489504	2.03998570276181	0.108281879967979	0.390701277230506
ENSMUSG00000026851	BC005624	227707	cDNA sequence BC005624	-0.188191893082506	-0.0984581241949195	0.0316194219253786	0.00253044499736771	5.95125392148909	2.0399122095701	0.108292501203324	0.390701277230506
ENSMUSG00000026131	Dst	13518	dystonin	0.208272598874766	0.104834113277891	-0.245750408385558	-0.0476812579497718	8.21579631245244	2.05482841079287	0.108351446711175	0.390773610709867
ENSMUSG00000072653	Zfp783	232785	zinc finger protein 783	0.113099568177636	0.163826415043298	-0.173280584631419	0.156317090207638	4.05300474326075	2.0390396905585	0.108418676938204	0.390773610709867
ENSMUSG00000051166	Eml5	319670	echinoderm microtubule associated protein like 5	0.206855192921362	0.165462596291788	-0.139958794753913	0.0304559865380543	8.01691696996005	2.04907817200747	0.108420914811565	0.390773610709867
ENSMUSG00000024754	Tmem2	83921	transmembrane protein 2	0.259631073870525	0.139735304826087	0.0601194257951882	0.016998098090986	3.80831319028948	2.03901163904797	0.108422735919501	0.390773610709867
ENSMUSG00000037351	Actr1b	226977	ARP1 actin-related protein 1B, centractin beta	-0.054521218635016	0.0134738548716985	0.0703371431660383	0.0981191921272368	6.78000203450907	2.03819346327279	0.108541190435679	0.391101175392567
ENSMUSG00000009647	Mcu	215999	mitochondrial calcium uniporter	-0.069188329215419	-0.014505435887464	0.105689479956399	-0.0395080798097776	5.2128386361409	2.03681588106204	0.108740926344856	0.391603742708218
ENSMUSG00000045763	Basp1	70350	brain abundant, membrane attached signal protein 1	-0.0617227369888331	-0.0570295686588791	0.0974223892530498	-0.033304656743124	6.92931031593971	2.03666873232435	0.108762283088798	0.391603742708218
ENSMUSG00000047181	Samd14	217125	sterile alpha motif domain containing 14	-0.0916210067949087	-0.0953746956266186	-0.0212075983410326	-0.0775157088363029	7.02379433354112	2.03649261416634	0.108787849861155	0.391603742708218
ENSMUSG00000044528	Tram1l1	229801	translocation associated membrane protein 1-like 1	-0.0395245653236506	0.00310402326831885	0.0789591211707017	-0.166109441028328	4.71158933884848	2.03632313968279	0.108812457831756	0.391603742708218
ENSMUSG00000040860	Crocc	230872	ciliary rootlet coiled-coil, rootletin	0.156466544300321	0.182748510189895	-0.0696787243885004	0.062309519383479	8.49360949420243	2.03931383951267	0.108818691227675	0.391603742708218
ENSMUSG00000032657	Fam189b	68521	family with sequence similarity 189, member B	-0.0188614936048961	-0.0372425080611245	-0.243084218914988	-0.0437747673034052	3.69875127107539	2.03601911584186	0.108856616476418	0.391640872770596
ENSMUSG00000025917	Cops5	26754	COP9 signalosome subunit 5	-0.153234373069217	-0.118732882036722	0.0016561012530128	-0.0114659265210419	5.65028953416781	2.0350995161513	0.108990294482446	0.392022392882347
ENSMUSG00000026790	Odf2	18286	outer dense fiber of sperm tails 2	0.120921189523982	0.123223545562022	-0.120723646903104	0.0802451763416217	5.72108808207226	2.03469016701113	0.109049852248819	0.392094555841305
ENSMUSG00000040321	Zfp770	228491	zinc finger protein 770	-0.0585015664948665	-0.141653088525021	-0.00814126794315967	-0.0529522371127881	5.56558482801729	2.03392466668195	0.109161314764539	0.392094555841305
ENSMUSG00000032178	Ilf3	16201	interleukin enhancer binding factor 3	0.0983415035985939	0.0496252348261833	0.0416008784499691	-0.0264239447704282	6.82569134232988	2.0337945967739	0.109180265175199	0.392094555841305
ENSMUSG00000075602	Ly6a	110454	lymphocyte antigen 6 complex, locus A	-0.249898342745128	-0.15757404213446	0.219006135804691	0.379987191286729	2.46032974246163	2.03380782519809	0.109232052796735	0.392094555841305
ENSMUSG00000027270	Lamp5	76161	lysosomal-associated membrane protein family, member 5	0.0277993263234392	0.077241773337349	0.121154084747301	0.124789434747255	5.59593820099956	2.03343782860096	0.109232260984017	0.392094555841305
ENSMUSG00000032403	2300009A05Rik	69478	RIKEN cDNA 2300009A05 gene	-0.216153822997598	-0.299521684768008	-0.0781655825802827	0.0163420203848511	3.27177403335907	2.03342504011692	0.109234125250108	0.392094555841305
ENSMUSG00000094065	Ccl21c	65956	chemokine (C-C motif) ligand 21C (leucine)	-1.97412834340369	4.95669686819537	-6.94835695769634	-0.14283090260964	-1.47302087586922	2.13379069381943	0.109254351923293	0.392094555841305
ENSMUSG00000025925	Terf1	21749	telomeric repeat binding factor 1	-0.0328510390050889	-0.0159283135228767	-0.215374389249108	-0.00706915572499212	3.99975587848927	2.03326875554786	0.109256910495297	0.392094555841305
ENSMUSG00000051579	Tceal8	66684	transcription elongation factor A (SII)-like 8	-0.161356762436808	-0.0387494015596339	0.0933207709175493	0.0335705142499855	4.8970746077797	2.03325364915787	0.109259113156681	0.392094555841305
ENSMUSG00000036019	Tmtc2	278279	transmembrane and tetratricopeptide repeat containing 2	0.187776389324679	0.100905461980844	-0.0430813088178975	-0.00145297575477933	5.94767238809976	2.03297779821342	0.109299342732452	0.392115517623373
ENSMUSG00000039860	Srrm3	58212	serine/arginine repetitive matrix 3	0.0789621312126493	0.077182758964237	-0.134477629098828	0.0547425072330955	6.29296113187655	2.0328345725603	0.109320236303429	0.392115517623373
ENSMUSG00000026424	Gpr37l1	171469	G protein-coupled receptor 37-like 1	0.246917029809434	0.0466544729655978	0.365217178255423	0.685470335937622	0.72401580619771	2.03176485067524	0.109476411711875	0.392477838607867
ENSMUSG00000037514	Pank2	74450	pantothenate kinase 2	0.0306502915363866	-0.0534679699049879	0.0604848310224756	0.111083653562442	5.74302168169359	2.03155053944204	0.109507727044948	0.392477838607867
ENSMUSG00000038346	Zfp384	269800	zinc finger protein 384	0.112429666198084	0.0774702137431194	-0.0123430324773949	0.0997648127820422	5.69759163096353	2.03152241445742	0.109511837352494	0.392477838607867
ENSMUSG00000002831	Plin4	57435	perilipin 4	0.131321832702632	0.650188286799685	0.0341795393532111	0.424871885942732	1.52364316932956	2.0356641658815	0.109531916188393	0.392477838607867
ENSMUSG00000031858	Mau2	74549	MAU2 sister chromatid cohesion factor	0.101367097074693	0.0599178476527999	-0.0710438310620747	0.0517538450748037	7.01111911933857	2.03087691631347	0.109606215473394	0.392644892097367
ENSMUSG00000024661	Fth1	14319	ferritin heavy polypeptide 1	-0.239817453816929	-0.118517241186696	-0.045970326805244	-0.0729573149370591	8.7323300063995	2.03429782251899	0.109732176140084	0.392996882283068
ENSMUSG00000042390	Gatad2b	229542	GATA zinc finger domain containing 2B	0.268685054556914	0.0809875694267952	0.0163636052014961	0.00489873683368289	4.81213600290602	2.02970521280555	0.109777736827471	0.393028301362695
ENSMUSG00000047875	Gpr157	269604	G protein-coupled receptor 157	0.117039975725358	0.123182223144278	-0.262950671184252	0.164727864481309	2.6991868535801	2.02952298786694	0.109804436055995	0.393028301362695
ENSMUSG00000032826	Ank2	109676	ankyrin 2, brain	0.23107542085209	0.114305809069483	-0.205791945197566	-0.11724269026567	9.19681246034923	2.04244873697617	0.109824065036072	0.393028301362695
ENSMUSG00000041740	Rnf10	50849	ring finger protein 10	-0.146350792047297	-0.0527411894569296	0.0548451964124098	0.0308559669782316	8.07559263200386	2.02871131517009	0.109923439214067	0.393190298796392
ENSMUSG00000035776	Cd99l2	171486	CD99 antigen-like 2	-0.00106151353976015	-0.0710412630208358	0.104487971631467	0.141076561849523	4.96209099043695	2.02870227324532	0.109924765615853	0.393190298796392
ENSMUSG00000018425	Dhx40	67487	DEAH (Asp-Glu-Ala-His) box polypeptide 40	0.205757855182589	0.00738820602373869	0.0843109892310325	-0.00849563610941155	4.78428457388452	2.02832646610224	0.109979908594916	0.393288374925003
ENSMUSG00000022555	Dgat1	13350	diacylglycerol O-acyltransferase 1	0.230422107203574	0.00256070081415324	-0.025259430702354	0.0582511033680818	4.45156440116547	2.02781820268166	0.110054530957113	0.39345604237843
ENSMUSG00000041084	Ostc	66357	oligosaccharyltransferase complex subunit (non-catalytic)	-0.194777309783167	-0.16035077134827	0.102819329849076	0.125667191283629	5.12587064134716	2.03042784995762	0.110112450597606	0.393554927087771
ENSMUSG00000025591	Tma16	66282	translation machinery associated 16	0.0879349215470245	0.156555074507756	0.042693485142137	0.0137474519808018	4.67044134634744	2.02725229921995	0.110137675210662	0.393554927087771
ENSMUSG00000078202	Nrarp	67122	Notch-regulated ankyrin repeat protein	-0.160767325861138	0.32727438862539	-0.10756177988762	0.0536053330339778	2.90395358427781	2.02683750794638	0.110198657297216	0.393656368838194
ENSMUSG00000045657	Pcdhb10	93881	protocadherin beta 10	0.0288722108646337	0.0645393763239944	-0.268573682859024	-0.15122511080148	2.68820154256412	2.02667486925702	0.110222577399335	0.393656368838194
ENSMUSG00000090235	LOC102637720	102637720	uncharacterized LOC102637720	-0.143142499654292	-0.0313297121735822	-0.559840926424505	0.182266106967642	1.25888480163329	2.02648495219689	0.110250516009563	0.393656368838194
ENSMUSG00000037149	Ddx1	104721	DEAD (Asp-Glu-Ala-Asp) box polypeptide 1	-0.0870683841197536	-0.0418495013555696	0.115597615441473	0.0327353212190789	7.49389917873898	2.0262802044442	0.110280644249432	0.393656368838194
ENSMUSG00000053841	Txlna	109658	taxilin alpha	0.0613189779372874	0.033909781132564	0.00542152432175297	0.159292192579957	5.6559349627165	2.02611600217307	0.110304812218513	0.393656368838194
ENSMUSG00000003420	Fcgrt	14132	Fc receptor, IgG, alpha chain transporter	-0.146034903413441	0.177122086238085	0.267468275658707	-0.206515223577219	2.46288109705403	2.02559460475409	0.110381588585826	0.393798518324987
ENSMUSG00000025781	Atp5c1	11949	ATP synthase, H+ transporting, mitochondrial F1 complex, gamma polypeptide 1	-0.218815680848526	-0.164020685204656	0.0457200158255689	-0.0835266064891092	7.24664010276654	2.0342403060216	0.110400162651803	0.393798518324987
ENSMUSG00000021116	Eif2s1	13665	eukaryotic translation initiation factor 2, subunit 1 alpha	-0.164637156310144	-0.0336625975611758	0.049242207830498	-0.00634206264120741	5.42414351974068	2.02503996099701	0.110463318879154	0.393924746510729
ENSMUSG00000032123	Dpagt1	13478	dolichyl-phosphate (UDP-N-acetylglucosamine) acetylglucosaminephosphotransferase 1 (GlcNAc-1-P transferase)	0.0594964656453204	0.042106042274243	0.169903480103566	0.103443028001164	3.30042734229124	2.02454311948012	0.110536582766825	0.394078057412188
ENSMUSG00000051329	Nup160	59015	nucleoporin 160	0.178032672558964	0.0152187646007438	-0.0674079928048205	-0.0676298907824615	5.42733262672044	2.02437171854289	0.11056186863813	0.394078057412188
ENSMUSG00000024172	St6gal2	240119	beta galactoside alpha 2,6 sialyltransferase 2	0.0932122968904102	0.0533241022860487	-0.203600064353522	-0.155184141201892	5.06579528763525	2.02444714278351	0.110652333788555	0.394301433590667
ENSMUSG00000028656	Cap1	12331	CAP, adenylate cyclase-associated protein 1 (yeast)	0.0471847585524353	-1.52942256313723e-05	0.0562556536015795	0.109264597880213	6.81584596636784	2.02347500192466	0.110694250323376	0.394351741609094
ENSMUSG00000022337	Emc2	66736	ER membrane protein complex subunit 2	-0.166232789275452	-0.0662663583630513	-0.0433610864460476	0.00648402380131794	4.63631508082638	2.02282675565268	0.11079004868669	0.394553518704983
ENSMUSG00000023106	Denr	68184	density-regulated protein	-0.0613516701935613	-0.0445710639737685	0.146650868223192	0.0841180460297911	4.91362120300166	2.02271538948576	0.110806514769537	0.394553518704983
ENSMUSG00000016933	Plcg1	18803	phospholipase C, gamma 1	0.190563431268158	0.113383234166903	-0.003278356301677	-0.0126484204035949	5.20232743640135	2.02212366100585	0.110894045828851	0.394636856913251
